matrix_id,group,name,exp_idx,n,method,t_embed,r0_fit,r1_fit,n_iter,termination_reason,t_spd,stress,pointwise_stress,distortion,sgs,np_score,alpha,source_shard
2890,ML_Graph,YaleA_10NN,199,165,wrap_typescript,1.5093,,,,,0.0037,0.3156015467685222,0.3482589356625525,0.2541483092753143,0.5077929406642371,0.4871065040891114,6.728505,results/suitesparse_normalized_wrap_typescript_comparison.csv
6,HB,arc130,0,130,wrap_python_newdist,0.2993,,,,,0.0017,0.3621866337200259,0.3701576167892663,0.2832207326664064,0.2600954637560491,0.9449768531800926,5.046607,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
8,HB,ash292,1,292,wrap_python_newdist,0.3052,,,,,0.0059,0.136026705152488,0.1144197536184311,0.0852422542291409,0.989146522680745,0.9419608169608168,27.012072,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
15,HB,bcspwr03,2,118,wrap_python_newdist,0.0464,,,,,0.0011,0.2295783584043368,0.2373027105370614,0.1784868454466369,0.8749026316866616,0.5829347372912459,17.269426,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
16,HB,bcspwr04,3,274,wrap_python_newdist,0.2611,,,,,0.0053,0.175256112458523,0.2080418695091212,0.139164078274348,0.9421252344898507,0.5829173166015273,21.056174,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
26,HB,bcsstk04,4,132,wrap_python_newdist,0.0817,,,,,0.0027,0.2408965415660386,0.3085196277509106,0.191254961944264,0.8330731338513414,0.9480211898067108,6.530961,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
27,HB,bcsstk05,5,153,wrap_python_newdist,0.0938,,,,,0.0021,0.1367707687991183,0.2228878276556673,0.1034107123014819,0.9652474182731754,0.7896450347920091,13.701842,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
28,HB,bcsstk06,6,420,wrap_python_newdist,0.7738,,,,,0.016,0.1263822266998955,0.1741420624651368,0.0964218555618928,0.9717306489901552,0.8347617726136503,18.212682,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
29,HB,bcsstk07,7,420,wrap_python_newdist,0.7763,,,,,0.016,0.1263822266998955,0.1741420624651368,0.0964218555618928,0.9717306489901552,0.8347617726136503,18.212682,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
44,HB,bcsstk22,8,110,wrap_python_newdist,0.0413,,,,,0.0009,0.1509183705179515,0.1694088957439821,0.1158278448569814,0.945935818671928,0.804659632850809,18.865988,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
62,HB,bcsstm07,9,420,wrap_python_newdist,0.7551,,,,,0.0151,0.1267687521442055,0.1719184286906807,0.095936698589382,0.9723316826100118,0.8355580804121319,18.135566,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
93,HB,can_144,10,144,wrap_python_newdist,0.0749,,,,,0.0012,0.1201636533729625,0.1880984602848214,0.110942967526179,0.9719548784578405,0.9684317019409896,17.525929,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
94,HB,can_161,11,161,wrap_python_newdist,0.093,,,,,0.0017,0.1873268153103954,0.2054089725467386,0.1459823029947017,0.8684238402370569,0.8257953137333939,13.052672,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
95,HB,can_187,12,187,wrap_python_newdist,0.1253,,,,,0.0019,0.1028704712001369,0.1701343647153897,0.0831292385917552,0.9806549568423392,0.8696169304551654,22.101666,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
96,HB,can_229,13,229,wrap_python_newdist,0.1873,,,,,0.0035,0.195381139535421,0.3043806382399663,0.1518532164470924,0.8877255970416541,0.5813035850458455,14.902584,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
98,HB,can_256,14,256,wrap_python_newdist,0.2472,,,,,0.0057,0.2535792946617304,0.2787314004302297,0.2047491984204974,0.7317543956661965,0.6800205762394885,7.867179,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
99,HB,can_268,15,268,wrap_python_newdist,0.2724,,,,,0.0061,0.2180519502278181,0.2602111766887189,0.1737807995079245,0.7896740562061291,0.677561219243491,8.472588,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
100,HB,can_292,16,292,wrap_python_newdist,0.3111,,,,,0.0066,0.2548397562450132,0.2543472981977694,0.1893846557352331,0.818517347203645,0.6176926801544727,12.857073,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
113,HB,dwt_162,17,162,wrap_python_newdist,0.092,,,,,0.0016,0.1223983846946505,0.125337689623387,0.0833481513706263,0.9781978881458306,0.8947511100011099,24.819018,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
114,HB,dwt_193,18,193,wrap_python_newdist,0.1547,,,,,0.004,0.2372598487080789,0.269229511381647,0.186100676563334,0.856175816990322,0.6910092818483617,9.266716,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
116,HB,dwt_209,19,209,wrap_python_newdist,0.1571,,,,,0.0036,0.212204073463518,0.239286783028032,0.1694938161098527,0.9099811408098604,0.5521227878889922,14.053442,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
117,HB,dwt_221,20,221,wrap_python_newdist,0.1731,,,,,0.0032,0.1211154673200361,0.1382824184085063,0.084922022006779,0.9884463447740396,0.82147486053678,28.990179,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
118,HB,dwt_234,21,117,wrap_python_newdist,0.0447,,,,,0.001,0.1995890042165987,0.2331383355507528,0.1586486931136217,0.9118732076561278,0.4568113124218924,15.989862,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
119,HB,dwt_245,22,245,wrap_python_newdist,0.2088,,,,,0.0041,0.2057719902138543,0.2210215533651966,0.1607868252911784,0.8949954000692278,0.5738852382501148,18.532479,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
121,HB,dwt_307,23,307,wrap_python_newdist,0.3423,,,,,0.0064,0.1629387803775785,0.2017312770657139,0.1254837525046391,0.9010485689702484,0.7493807258958771,18.066362,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
122,HB,dwt_310,24,310,wrap_python_newdist,0.3462,,,,,0.0041,0.0804550237430349,0.0952706810356164,0.0521907309135564,0.9966030139177606,0.9442789987789983,42.169864,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
123,HB,dwt_346,25,340,wrap_python_newdist,0.4296,,,,,0.0087,0.1570309912070232,0.2036045125501729,0.1250305326319307,0.9558435535520596,0.598102746768058,16.775038,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
124,HB,dwt_361,26,361,wrap_python_newdist,0.4725,,,,,0.0064,0.1208694966689899,0.1246021471695076,0.0798346622546862,0.98556496566958,0.962642857142857,33.135495,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
125,HB,dwt_419,27,419,wrap_python_newdist,0.6495,,,,,0.0127,0.2212082647512344,0.1937605387581501,0.1516148934425085,0.8995560111545217,0.8068590853590851,26.057997,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
141,HB,fs_183_1,28,183,wrap_python_newdist,0.1184,,,,,0.0025,0.3349990784865794,0.361739098308492,0.2700717919973486,0.5720804341024497,0.7180880857698345,6.318185,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
142,HB,fs_183_3,29,183,wrap_python_newdist,0.1195,,,,,0.0029,0.330060035939053,0.3595957288688063,0.270041354247357,0.5719501688892941,0.7099162379837323,6.344955,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
143,HB,fs_183_4,30,183,wrap_python_newdist,0.1196,,,,,0.0027,0.330060035939053,0.3595957288688063,0.270041354247357,0.5719501688892941,0.7099162379837323,6.344955,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
144,HB,fs_183_6,31,183,wrap_python_newdist,0.1192,,,,,0.0025,0.3228722759347565,0.3519901536970404,0.2601718540653936,0.6367400728036103,0.7477115776419421,6.454003,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
158,HB,gent113,32,104,wrap_python_newdist,0.0406,,,,,0.0011,0.2849500796205009,0.3200332227434861,0.2249743841147829,0.7238571739149271,0.6083484295649194,7.785952,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
161,HB,gre_115,33,115,wrap_python_newdist,0.0451,,,,,0.0012,0.2712453509397569,0.3507387818073547,0.2258093744120828,0.6884481762256793,0.4006632248396989,10.318317,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
162,HB,gre_185,34,185,wrap_python_newdist,0.1216,,,,,0.0026,0.126047734185414,0.1757121426967991,0.1035845965747255,0.9664749657575376,0.8006447198656172,15.758945,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
163,HB,gre_216a,35,216,wrap_python_newdist,0.165,,,,,0.0032,0.1621862864090326,0.221737975661731,0.1204522594088463,0.916349730381294,0.5282237531093368,21.696693,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
164,HB,gre_216b,36,216,wrap_python_newdist,0.1645,,,,,0.0032,0.1621862864090326,0.221737975661731,0.1204522594088463,0.916349730381294,0.5282237531093368,21.696693,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
165,HB,gre_343,37,343,wrap_python_newdist,0.4215,,,,,0.0076,0.1864886895352063,0.2330794590604174,0.1331594607153203,0.8881706566648241,0.4458102745208008,25.650682,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
167,HB,hor_131,38,434,wrap_python_newdist,0.7255,,,,,0.0159,0.201163672266827,0.262214972327159,0.1616738325098048,0.8465311906945474,0.5730932242851751,14.045726,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
171,HB,impcol_a,39,206,wrap_python_newdist,0.1473,,,,,0.0034,0.2346877508035653,0.291095729710799,0.1919763410681308,0.8787563284034295,0.3842008124753697,12.686424,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
173,HB,impcol_c,40,137,wrap_python_newdist,0.0644,,,,,0.0016,0.2755723570688036,0.3189688787199078,0.2252298686068526,0.6985585103554456,0.4483473326459009,9.152198,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
174,HB,impcol_d,41,425,wrap_python_newdist,0.6421,,,,,0.0129,0.1568924800344741,0.2259569588333523,0.1333913863158062,0.9268883703522957,0.4179548948617341,18.044903,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
175,HB,impcol_e,42,225,wrap_python_newdist,0.2738,,,,,0.0043,0.2487176106364505,0.2906922267499865,0.2037785236483479,0.8568537143205691,0.5786059042942058,10.628881,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
188,HB,lns_131,43,102,wrap_python_newdist,0.0356,,,,,0.0011,0.1800678439701928,0.2259625161765474,0.1401506469827342,0.9006191283264764,0.562746528167692,11.635062,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
192,HB,lnsp_131,44,102,wrap_python_newdist,0.0354,,,,,0.0009,0.1812955005953273,0.2303263997236751,0.141263136730592,0.8983098205067487,0.5554761773697888,11.677427,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
202,HB,lshp_265,45,265,wrap_python_newdist,0.2471,,,,,0.0045,0.1151150657313458,0.1013332266900506,0.072465529281614,0.984444763722731,0.9756111111111112,26.668203,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
203,HB,lshp_406,46,406,wrap_python_newdist,0.5857,,,,,0.0101,0.1190804229564711,0.1009756238489874,0.0695038411733545,0.9830146404496468,0.9782407407407409,32.841457,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
206,HB,lund_a,47,147,wrap_python_newdist,0.0885,,,,,0.0019,0.06974372185561,0.122036520676391,0.0515022435444435,0.9881041647746106,1.0,14.413844,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
207,HB,lund_b,48,147,wrap_python_newdist,0.088,,,,,0.0019,0.0697504297758215,0.1223637306407317,0.0515628725792957,0.9880802084938664,1.0,14.411703,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
212,HB,mcca,49,168,wrap_python_newdist,0.123,,,,,0.0032,0.1874128243594171,0.2470498075741155,0.1531914555100552,0.910854109968688,0.7192176751885335,11.986771,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
215,HB,nnc261,50,261,wrap_python_newdist,0.2404,,,,,0.0037,0.1885148663182445,0.194614971972448,0.1374959753124683,0.9385832824249828,0.6588641748688189,18.208707,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
217,HB,nos1,51,158,wrap_python_newdist,0.0836,,,,,0.0008,0.105202453400884,0.098700714105488,0.0625995376958741,0.9978470350419554,1.0,85.147159,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
220,HB,nos4,52,100,wrap_python_newdist,0.0343,,,,,0.001,0.1731400401222045,0.1761683402890879,0.1264025932895381,0.961143812172068,0.7936729416716876,14.784492,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
229,HB,plat362,53,362,wrap_python_newdist,0.5556,,,,,0.0117,0.1397324365759223,0.1501040620912006,0.1011433539436604,0.9646107213836056,0.9074164867640092,18.246665,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
239,HB,saylr1,54,238,wrap_python_newdist,0.1907,,,,,0.0027,0.1152427186392717,0.1382993623968505,0.0890955418603194,0.9761694862639144,0.996,32.342905,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
251,HB,steam1,55,240,wrap_python_newdist,0.2255,,,,,0.0047,0.224848165232862,0.3213896537661746,0.185283674520371,0.8380604368686693,0.5600489200330293,12.419714,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
254,HB,str_0,56,363,wrap_python_newdist,0.5427,,,,,0.0129,0.3297010595131621,0.3585477302181732,0.2616963637098751,0.4605767414821671,0.3016156191294858,7.636938,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
255,HB,str_200,57,363,wrap_python_newdist,0.564,,,,,0.0142,0.3255965304658709,0.353221772464459,0.2597727393871981,0.5227671080318913,0.3826274602844758,7.355819,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
256,HB,str_400,58,363,wrap_python_newdist,0.5716,,,,,0.0142,0.3438889124838559,0.3635885051440489,0.273581139628878,0.4022684163746948,0.3582087668740284,6.906391,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
257,HB,str_600,59,363,wrap_python_newdist,0.5763,,,,,0.0142,0.3351907376167968,0.368876086010188,0.2703507014486885,0.5136185575095481,0.3911552984984402,7.243971,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
263,HB,west0132,60,132,wrap_python_newdist,0.0607,,,,,0.0015,0.2598396260320913,0.3265562107926507,0.2213020412661666,0.8244786218346274,0.4748250095402703,10.00488,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
264,HB,west0156,61,156,wrap_python_newdist,0.083,,,,,0.0021,0.3030542530022834,0.3475279254039149,0.2436124596222339,0.5243321795230432,0.268594350940085,8.780585,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
265,HB,west0167,62,167,wrap_python_newdist,0.0972,,,,,0.0024,0.2797536816667852,0.3214776428403498,0.226438133269183,0.6775543152597344,0.3984789480089652,8.884984,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
266,HB,west0381,63,381,wrap_python_newdist,0.564,,,,,0.0121,0.35043660355273,0.3855061133568322,0.2841024556448727,0.2811669767256375,0.3220242738579404,6.426004,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
273,HB,will199,64,199,wrap_python_newdist,0.1395,,,,,0.0034,0.3166773348321584,0.36181728043292,0.257087952645802,0.4588541907742884,0.3199131305879122,7.338863,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
292,Bai,bfwa398,65,398,wrap_python_newdist,0.5897,,,,,0.0115,0.1947394392602375,0.2105021697113517,0.1508960595056819,0.9062500214095603,0.7129337979675722,16.544205,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
295,Bai,bfwb398,66,209,wrap_python_newdist,0.1548,,,,,0.003,0.1289604506264285,0.1792034567086133,0.1029718739603615,0.96820676432661,0.6349152864880636,16.139487,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
298,Bai,bwm200,67,200,wrap_python_newdist,0.1323,,,,,0.001,0.0964434506742332,0.0838203387756685,0.0610605126111025,0.9973802561531202,1.0,107.83508,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
307,Bai,ck400,68,200,wrap_python_newdist,0.1406,,,,,0.0014,0.1713947173651384,0.154255135950912,0.1319072721912079,0.966648229583374,0.996,57.637399,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
313,Bai,lop163,69,163,wrap_python_newdist,0.0945,,,,,0.0016,0.1061913863963251,0.2072874687564067,0.073679672173129,0.979550899529146,0.5478739401303544,22.242244,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
314,Bai,mhda416,70,409,wrap_python_newdist,0.8141,,,,,0.0134,0.110269370853931,0.1538505917876877,0.0724408603297308,0.9951430205956028,0.960930728628097,27.440573,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
315,Bai,mhdb416,71,102,wrap_python_newdist,0.0367,,,,,0.0006,0.1316570861478555,0.1345498047452596,0.0915977740418284,0.992412146898474,0.9907472527472528,28.280996,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
316,Bai,odepa400,72,400,wrap_python_newdist,0.4806,,,,,0.0026,0.1040100125804042,0.187658775802305,0.1015215052479504,0.990677565776204,1.0,263.865172,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
318,Bai,olm100,73,100,wrap_python_newdist,0.0336,,,,,0.0006,0.1161652170669695,0.0982163593758741,0.0735142173509442,0.9961125075434796,1.0,54.505735,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
323,Bai,pde225,74,225,wrap_python_newdist,0.1706,,,,,0.0023,0.1068171777883352,0.1333513016339866,0.0869746490017549,0.9769958123423758,1.0,30.924973,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
327,Bai,qc324,75,324,wrap_python_newdist,0.8316,,,,,0.0987,0.2823375591911395,0.3419092641855917,0.2338609109747717,0.77590322658719,0.819550321490263,5.275459,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
334,Bai,rw136,76,136,wrap_python_newdist,0.0638,,,,,0.0013,0.2051104935659805,0.2258214960459603,0.1573917909682123,0.9105861315703154,0.605996703364189,17.575769,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
337,Bai,tub100,77,100,wrap_python_newdist,0.033,,,,,0.0005,0.1217075336886319,0.1048672599984519,0.0770428135396053,0.9946881269381936,1.0,54.9967,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
380,DRIVCAV,cavity01,78,290,wrap_python_newdist,0.3858,,,,,0.0078,0.2343449759272671,0.2439081208057081,0.1770955489261759,0.8233098823005662,0.7528202982447343,9.083725,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
381,DRIVCAV,cavity02,79,162,wrap_python_newdist,0.1178,,,,,0.0029,0.2407914703032632,0.2437167923209737,0.1828633366664734,0.820041465831968,0.8095234009454094,7.03306,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
382,DRIVCAV,cavity03,80,290,wrap_python_newdist,0.3852,,,,,0.0077,0.2336089055920809,0.243269288979932,0.1764353766676198,0.8240422436479128,0.7516765616130198,9.088003,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
383,DRIVCAV,cavity04,81,162,wrap_python_newdist,0.1182,,,,,0.0029,0.2407914703032632,0.2437167923209737,0.1828633366664734,0.820041465831968,0.8095234009454094,7.03306,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
406,FIDAP,ex1,82,216,wrap_python_newdist,0.2018,,,,,0.0048,0.2155647893194082,0.2493444577236642,0.171674133350234,0.8854315380250899,0.8666663611969233,7.859097,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
416,FIDAP,ex2,83,441,wrap_python_newdist,1.3596,,,,,0.0324,0.2099830498477179,0.2374122053435263,0.1662152697937307,0.901656684270318,0.8727652347487341,7.747633,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
824,TOKAMAK,utm300,84,300,wrap_python_newdist,0.3711,,,,,0.0086,0.2202546052012156,0.2372624111618816,0.167085887498068,0.8494816920757173,0.6448882255930077,10.467057,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
861,MathWorks,pivtol,85,102,wrap_python_newdist,0.0328,,,,,0.0004,0.0922704960489102,0.1780304734221714,0.0879508474412809,0.9907696447396404,1.0,67.640031,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
875,Pothen,mesh2e1,86,306,wrap_python_newdist,0.3335,,,,,0.0066,0.2189442002927652,0.2010164736229244,0.1622369432956985,0.8216491412964955,0.8118726952060283,20.692079,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
876,Pothen,mesh2em5,87,306,wrap_python_newdist,0.3333,,,,,0.0066,0.2189442002927652,0.2010164736229244,0.1622369432956985,0.8216491412964955,0.8118726952060283,20.692079,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
877,Pothen,mesh3e1,88,289,wrap_python_newdist,0.2835,,,,,0.0038,0.1077663643523957,0.1316580417574583,0.0873354006239123,0.9773343007618824,1.0,35.168241,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
878,Pothen,mesh3em5,89,289,wrap_python_newdist,0.2832,,,,,0.004,0.1077663643523957,0.1316580417574583,0.0873354006239123,0.9773343007618824,1.0,35.168241,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
884,Pothen,sphere3,90,258,wrap_python_newdist,0.2354,,,,,0.0034,0.1516800059584229,0.2688385135515931,0.1155866072438596,0.9150983226038998,0.8014350094350096,18.315184,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
908,vanHeukelum,cage7,91,340,wrap_python_newdist,0.4286,,,,,0.009,0.2523848707348741,0.3008727124762315,0.2047258855832708,0.7920962768212982,0.3895987107189746,13.300867,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
926,FEMLAB,poisson2D,92,367,wrap_python_newdist,0.4809,,,,,0.01,0.1733126606411033,0.1371638504768955,0.1181213934327705,0.9257157886332296,0.9607301587301588,26.708865,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
929,FEMLAB,problem1,93,415,wrap_python_newdist,0.6166,,,,,0.012,0.1327095778458407,0.1086826421646751,0.0850568503507711,0.9617849611026206,0.9810657596371882,27.967532,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1112,Sandia,oscil_dcop_01,94,426,wrap_python_newdist,0.621,,,,,0.0058,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1113,Sandia,oscil_dcop_02,95,426,wrap_python_newdist,0.6169,,,,,0.0058,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1114,Sandia,oscil_dcop_03,96,426,wrap_python_newdist,0.6177,,,,,0.0058,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1115,Sandia,oscil_dcop_04,97,426,wrap_python_newdist,0.6168,,,,,0.0058,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1116,Sandia,oscil_dcop_05,98,426,wrap_python_newdist,0.6174,,,,,0.0058,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1117,Sandia,oscil_dcop_06,99,426,wrap_python_newdist,0.6176,,,,,0.0059,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1118,Sandia,oscil_dcop_07,100,426,wrap_python_newdist,0.6176,,,,,0.0058,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1119,Sandia,oscil_dcop_08,101,426,wrap_python_newdist,0.6166,,,,,0.0058,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1120,Sandia,oscil_dcop_09,102,426,wrap_python_newdist,0.6173,,,,,0.0058,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1121,Sandia,oscil_dcop_10,103,426,wrap_python_newdist,0.6177,,,,,0.0059,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1122,Sandia,oscil_dcop_11,104,426,wrap_python_newdist,0.6174,,,,,0.0058,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1123,Sandia,oscil_dcop_12,105,426,wrap_python_newdist,0.6173,,,,,0.0058,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1124,Sandia,oscil_dcop_13,106,426,wrap_python_newdist,0.618,,,,,0.0058,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1125,Sandia,oscil_dcop_14,107,426,wrap_python_newdist,0.618,,,,,0.0058,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1126,Sandia,oscil_dcop_15,108,426,wrap_python_newdist,0.6184,,,,,0.0058,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1127,Sandia,oscil_dcop_16,109,426,wrap_python_newdist,0.6176,,,,,0.0058,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1128,Sandia,oscil_dcop_17,110,426,wrap_python_newdist,0.6172,,,,,0.0058,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1129,Sandia,oscil_dcop_18,111,426,wrap_python_newdist,0.6174,,,,,0.0058,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1130,Sandia,oscil_dcop_19,112,426,wrap_python_newdist,0.6173,,,,,0.0058,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1131,Sandia,oscil_dcop_20,113,426,wrap_python_newdist,0.6172,,,,,0.0059,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1132,Sandia,oscil_dcop_21,114,426,wrap_python_newdist,0.6171,,,,,0.0059,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1133,Sandia,oscil_dcop_22,115,426,wrap_python_newdist,0.618,,,,,0.0058,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1134,Sandia,oscil_dcop_23,116,426,wrap_python_newdist,0.6181,,,,,0.0059,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
