k,exp_idx,n,method,t_embed,r0_fit,r1_fit,n_iter,termination_reason,t_spd,stress,pointwise_stress,distortion,sgs,np_score,alpha,source_shard,theta_fit
7,118,157,wrap_python_newdist,0.0952,,,,,0.003,0.346898302579694,0.3843216109755258,0.2870034259175478,0.3334160821067067,0.640112157542744,5.231652,results/sbm_normalized_wrap_python_newdist_comparison.csv,
6,119,308,wrap_python_newdist,0.4554,,,,,0.0132,0.3528911877047848,0.3867606031025482,0.2849736234456722,0.2565457860439951,0.8572981126905279,4.655179,results/sbm_normalized_wrap_python_newdist_comparison.csv,
4,120,152,wrap_python_newdist,0.0917,,,,,0.0029,0.3459643023445626,0.3826838966009047,0.2851612340495657,0.3327796375506135,0.7138364576532532,5.001964,results/sbm_normalized_wrap_python_newdist_comparison.csv,
6,121,632,wrap_python_newdist,2.6521,,,,,0.0749,0.3865529997099032,0.4212320692453193,0.3102337999990371,0.1768763764204629,0.982222222222222,4.392288,results/sbm_normalized_wrap_python_newdist_comparison.csv,
5,122,650,wrap_python_newdist,3.0364,,,,,0.181,0.4001510505038221,0.4372228124633264,0.3259972786486971,0.1882052991490891,0.990088556509764,4.348146,results/sbm_normalized_wrap_python_newdist_comparison.csv,
5,123,451,wrap_python_newdist,1.2077,,,,,0.0341,0.3530968120572315,0.3861694887963152,0.281891985004046,0.2424560112447054,0.9519312204731936,4.468871,results/sbm_normalized_wrap_python_newdist_comparison.csv,
6,124,116,wrap_python_newdist,0.0499,,,,,0.0017,0.3244427349292589,0.3688975676906072,0.2670730883035662,0.4255291974929165,0.5581502270184773,5.659176,results/sbm_normalized_wrap_python_newdist_comparison.csv,
6,125,240,wrap_python_newdist,0.2557,,,,,0.0076,0.3631666423214996,0.3885014985200447,0.295384107359262,0.2292333133317712,0.7722031524714449,4.804733,results/sbm_normalized_wrap_python_newdist_comparison.csv,
5,126,986,wrap_python_newdist,9.1201,,,,,0.2661,0.4241277577827805,0.4591492218223346,0.3444766488344077,0.1583307561792157,0.9995959595959596,4.23664,results/sbm_normalized_wrap_python_newdist_comparison.csv,
3,127,305,wrap_python_newdist,0.5205,,,,,0.1057,0.3474763084914741,0.38523771537322,0.2760486364908434,0.2680041517828523,0.9648676022267696,4.421035,results/sbm_normalized_wrap_python_newdist_comparison.csv,
8,128,754,wrap_python_newdist,3.9636,,,,,0.1117,0.4222431884673592,0.4542396919183309,0.3428303298046414,0.104358300869537,0.975732580911152,4.296359,results/sbm_normalized_wrap_python_newdist_comparison.csv,
4,129,510,wrap_python_newdist,1.7348,,,,,0.0489,0.3717594097761671,0.404200010339854,0.2973352006591381,0.2500358300482986,0.9880705009276436,4.35212,results/sbm_normalized_wrap_python_newdist_comparison.csv,
7,130,629,wrap_python_newdist,2.5815,,,,,0.0717,0.3888960752738054,0.4268637032988553,0.3130665584056788,0.1432061247041017,0.96539455144757,4.440691,results/sbm_normalized_wrap_python_newdist_comparison.csv,
7,131,626,wrap_python_newdist,2.5392,,,,,0.0706,0.3796510073402886,0.4145874513187632,0.3024328643994071,0.1687113540183674,0.966425309267724,4.414838,results/sbm_normalized_wrap_python_newdist_comparison.csv,
7,132,230,wrap_python_newdist,0.2267,,,,,0.0064,0.3696899565107832,0.4002346446475843,0.3018860128576216,0.2154847952585858,0.6983495782363589,4.963267,results/sbm_normalized_wrap_python_newdist_comparison.csv,
6,133,347,wrap_python_newdist,0.6173,,,,,0.0172,0.355676108838182,0.3851608211126608,0.2885471223632624,0.2514705275146914,0.8798357109581866,4.629561,results/sbm_normalized_wrap_python_newdist_comparison.csv,
4,134,255,wrap_python_newdist,0.316,,,,,0.0093,0.3460925399407275,0.3765942934661712,0.2780993130369493,0.3022406888709091,0.884634077229763,4.580799,results/sbm_normalized_wrap_python_newdist_comparison.csv,
4,135,555,wrap_python_newdist,2.1721,,,,,0.1562,0.3818928987644526,0.425167376888186,0.3056505610912717,0.1921779977770322,0.987258297258297,4.34087,results/sbm_normalized_wrap_python_newdist_comparison.csv,
5,136,137,wrap_python_newdist,0.0731,,,,,0.0023,0.3291385943348029,0.3735853597413774,0.2712836068848127,0.4153637977289612,0.6526368220711841,5.319771,results/sbm_normalized_wrap_python_newdist_comparison.csv,
3,137,662,wrap_python_newdist,3.7277,,,,,0.1115,0.3911121436044326,0.4323719147625973,0.3118230307989299,0.2191117312966986,0.9987878787878788,4.316605,results/sbm_normalized_wrap_python_newdist_comparison.csv,
3,138,697,wrap_python_newdist,4.3383,,,,,0.2208,0.401074157330181,0.4487432822724854,0.3246366235047745,0.185824188521526,0.9991919191919192,4.316993,results/sbm_normalized_wrap_python_newdist_comparison.csv,
6,139,954,wrap_python_newdist,8.2633,,,,,0.2252,0.4395379509482243,0.4747211465349563,0.3614638374061367,0.1129851136346976,0.997979797979798,4.249216,results/sbm_normalized_wrap_python_newdist_comparison.csv,
6,140,318,wrap_python_newdist,0.5089,,,,,0.0147,0.3654531344748057,0.3921467904357779,0.2948914578893366,0.2261584643638154,0.8301858375413486,4.705838,results/sbm_normalized_wrap_python_newdist_comparison.csv,
4,141,820,wrap_python_newdist,6.4502,,,,,0.2726,0.4092659164704756,0.4464808334657945,0.3292067164858743,0.2191747151719267,0.9995959595959596,4.271063,results/sbm_normalized_wrap_python_newdist_comparison.csv,
3,142,730,wrap_python_newdist,5.2888,,,,,0.1449,0.4156358959309045,0.4625108807372823,0.3399009107165404,0.1811154234374585,0.9995959595959596,4.291521,results/sbm_normalized_wrap_python_newdist_comparison.csv,
4,143,196,wrap_python_newdist,0.1687,,,,,0.0052,0.3427366610874231,0.377029812480054,0.2814832660001967,0.3394675384190881,0.8020697897474569,4.76711,results/sbm_normalized_wrap_python_newdist_comparison.csv,
8,144,372,wrap_python_newdist,0.6918,,,,,0.0196,0.3581895264448477,0.3805770153013352,0.289743930677366,0.2151409982580592,0.8422353322186141,4.681954,results/sbm_normalized_wrap_python_newdist_comparison.csv,
8,145,246,wrap_python_newdist,0.2595,,,,,0.0074,0.3656349999471794,0.3968784189459071,0.2989928743087623,0.2331255415504196,0.7113461630889233,4.962011,results/sbm_normalized_wrap_python_newdist_comparison.csv,
3,146,299,wrap_python_newdist,0.4866,,,,,0.0147,0.342121873738311,0.3754456398981685,0.2736285531004316,0.3186089381560739,0.9449265585987808,4.497852,results/sbm_normalized_wrap_python_newdist_comparison.csv,
4,147,265,wrap_python_newdist,0.3473,,,,,0.0102,0.3431885811344482,0.375430778942615,0.2765111757863692,0.326710638898488,0.8904224951045485,4.612752,results/sbm_normalized_wrap_python_newdist_comparison.csv,
4,148,132,wrap_python_newdist,0.0688,,,,,0.0023,0.3349556242029272,0.3736861328082239,0.2777061162052328,0.3943107163230698,0.7234244040750099,5.019242,results/sbm_normalized_wrap_python_newdist_comparison.csv,
5,149,483,wrap_python_newdist,1.4492,,,,,0.0403,0.3686036812857664,0.4028550351307259,0.2950532260787378,0.1831839243039589,0.9597048753897052,4.432296,results/sbm_normalized_wrap_python_newdist_comparison.csv,
6,150,788,wrap_python_newdist,4.7516,,,,,0.2505,0.4264214614464587,0.4657323143382461,0.3486992055155945,0.1365961841797725,0.9921191506905792,4.260369,results/sbm_normalized_wrap_python_newdist_comparison.csv,
3,151,109,wrap_python_newdist,0.0472,,,,,0.0017,0.327470288149582,0.3641895067825818,0.2716572310912738,0.4272862535649446,0.7734171235443255,4.890654,results/sbm_normalized_wrap_python_newdist_comparison.csv,
3,152,370,wrap_python_newdist,0.8495,,,,,0.0248,0.3468366431509803,0.3839021019269986,0.2737897028292106,0.2750831182534803,0.9769552669552666,4.420511,results/sbm_normalized_wrap_python_newdist_comparison.csv,
4,153,340,wrap_python_newdist,0.6423,,,,,0.0186,0.3435972509859898,0.372384421256979,0.275652281133506,0.3040536986423598,0.931136904456691,4.498326,results/sbm_normalized_wrap_python_newdist_comparison.csv,
4,154,993,wrap_python_newdist,10.7198,,,,,0.3965,0.4167898293144315,0.4590333672690348,0.3373533578842729,0.1365754701060913,1.0,4.260637,results/sbm_normalized_wrap_python_newdist_comparison.csv,
4,155,148,wrap_python_newdist,0.0894,,,,,0.0037,0.3271072055408007,0.3643343008781754,0.2705727850040835,0.4270781613415674,0.7620781158345724,4.913201,results/sbm_normalized_wrap_python_newdist_comparison.csv,
7,156,566,wrap_python_newdist,1.9807,,,,,0.0555,0.3784811226566927,0.4167391561294249,0.3031863572411062,0.1131738047093421,0.9455642577457156,4.466496,results/sbm_normalized_wrap_python_newdist_comparison.csv,
7,157,387,wrap_python_newdist,0.7858,,,,,0.0229,0.3642346002182239,0.3931254096769353,0.2935276088142865,0.1937871754182838,0.8645063463837575,4.614483,results/sbm_normalized_wrap_python_newdist_comparison.csv,
4,158,532,wrap_python_newdist,1.9032,,,,,0.0545,0.3694011145455309,0.4054323052051301,0.2948100466162012,0.2175878918064689,0.9862420119562972,4.372258,results/sbm_normalized_wrap_python_newdist_comparison.csv,
8,159,155,wrap_python_newdist,0.092,,,,,0.0027,0.346255842525308,0.3886052764818631,0.2833463355369234,0.3298057030990656,0.5535151657492237,5.481874,results/sbm_normalized_wrap_python_newdist_comparison.csv,
4,160,366,wrap_python_newdist,0.7688,,,,,0.0217,0.3474155495036318,0.3764096613176708,0.2750673682210314,0.2716435133291129,0.9452678158555214,4.476695,results/sbm_normalized_wrap_python_newdist_comparison.csv,
8,161,792,wrap_python_newdist,4.5563,,,,,0.127,0.4186941710097301,0.4509022044495444,0.3396298821989554,0.0944355345839689,0.9777571634714488,4.346614,results/sbm_normalized_wrap_python_newdist_comparison.csv,
4,162,496,wrap_python_newdist,1.6457,,,,,0.1499,0.3669868282529263,0.4097649837157857,0.2914040567561715,0.2019224646047673,0.9884724799010512,4.361999,results/sbm_normalized_wrap_python_newdist_comparison.csv,
8,163,149,wrap_python_newdist,0.0846,,,,,0.0026,0.3541198357695729,0.3985462845236567,0.2916280328710084,0.3059465909017055,0.5391350259611449,5.499972,results/sbm_normalized_wrap_python_newdist_comparison.csv,
6,164,230,wrap_python_newdist,0.2316,,,,,0.0066,0.358391797943789,0.3877906996840522,0.2960312809404476,0.2587423264200422,0.7407244670662085,4.892095,results/sbm_normalized_wrap_python_newdist_comparison.csv,
5,165,878,wrap_python_newdist,7.1383,,,,,0.1968,0.436479308633236,0.47016133318761,0.3577534427457478,0.1757418443134629,0.9987878787878788,4.229286,results/sbm_normalized_wrap_python_newdist_comparison.csv,
6,166,325,wrap_python_newdist,0.5317,,,,,0.0151,0.3579664120555269,0.3853487709920518,0.2899221091494063,0.243515817526253,0.8532365933976992,4.676741,results/sbm_normalized_wrap_python_newdist_comparison.csv,
6,167,145,wrap_python_newdist,0.0814,,,,,0.0025,0.3368961354451504,0.3786136653527857,0.2778330170215456,0.3715487073584794,0.5725631255285576,5.485348,results/sbm_normalized_wrap_python_newdist_comparison.csv,
3,168,615,wrap_python_newdist,3.2998,,,,,0.1836,0.3849376372119219,0.4317108462699743,0.3049702185167143,0.1901465124293856,0.9983838383838384,4.278029,results/sbm_normalized_wrap_python_newdist_comparison.csv,
7,169,166,wrap_python_newdist,0.1097,,,,,0.0032,0.3457797059186186,0.3890330397375793,0.2854412228971037,0.3553599417401039,0.6229497553166757,5.326245,results/sbm_normalized_wrap_python_newdist_comparison.csv,
3,170,102,wrap_python_newdist,0.0408,,,,,0.0015,0.3275537682435695,0.3705395890348644,0.2728188442335489,0.4930607826787935,0.7570095331313443,5.243132,results/sbm_normalized_wrap_python_newdist_comparison.csv,
8,171,520,wrap_python_newdist,1.6516,,,,,0.0437,0.3678782689438367,0.3994453140388504,0.2962250550657351,0.1743795951278824,0.9295868750260748,4.514431,results/sbm_normalized_wrap_python_newdist_comparison.csv,
4,172,408,wrap_python_newdist,1.0131,,,,,0.0284,0.3469570482898119,0.3739116432486782,0.2754101624427714,0.2708480492959231,0.9531315721383828,4.496983,results/sbm_normalized_wrap_python_newdist_comparison.csv,
3,173,176,wrap_python_newdist,0.1398,,,,,0.0046,0.3345301767870638,0.3687968913353205,0.272592552187949,0.3860231435686989,0.8273340208450984,4.713725,results/sbm_normalized_wrap_python_newdist_comparison.csv,
6,174,247,wrap_python_newdist,0.2761,,,,,0.0078,0.3587236960815299,0.3851283659998638,0.292417266373381,0.2546933523269414,0.7686725555729086,4.864229,results/sbm_normalized_wrap_python_newdist_comparison.csv,
3,175,838,wrap_python_newdist,7.5086,,,,,0.2059,0.4270581949896276,0.4714894835950194,0.3487369270057571,0.1733546120353062,0.9991919191919192,4.220203,results/sbm_normalized_wrap_python_newdist_comparison.csv,
7,176,389,wrap_python_newdist,0.8012,,,,,0.0218,0.3621978163188052,0.3903806283097417,0.291021409543412,0.207058476805357,0.8865210481392556,4.640634,results/sbm_normalized_wrap_python_newdist_comparison.csv,
4,177,136,wrap_python_newdist,0.0734,,,,,0.0024,0.3276677025973538,0.3684073740834994,0.2724401940170266,0.4479385571216194,0.7249904432598601,5.151299,results/sbm_normalized_wrap_python_newdist_comparison.csv,
5,178,519,wrap_python_newdist,1.7532,,,,,0.0474,0.3737982806906658,0.4076929879018114,0.2996058430613763,0.1897492469437649,0.9613436277353796,4.415514,results/sbm_normalized_wrap_python_newdist_comparison.csv,
4,179,219,wrap_python_newdist,0.2214,,,,,0.0068,0.34182922578446,0.3731661511876043,0.277947382813105,0.3389722495112059,0.8264365785889568,4.715803,results/sbm_normalized_wrap_python_newdist_comparison.csv,
4,180,663,wrap_python_newdist,3.4559,,,,,0.1001,0.3956269944086943,0.4373477255526035,0.3199132649171755,0.1841838791882067,0.9983838383838384,4.282291,results/sbm_normalized_wrap_python_newdist_comparison.csv,
8,181,299,wrap_python_newdist,0.4149,,,,,0.0114,0.3654534538632384,0.3885173286575533,0.2983290871107684,0.2405889047657068,0.7214242333775558,4.969212,results/sbm_normalized_wrap_python_newdist_comparison.csv,
6,182,118,wrap_python_newdist,0.0519,,,,,0.0017,0.3523711185365497,0.3936781671174897,0.2879328511582576,0.4238941123273502,0.5436978655926503,6.246274,results/sbm_normalized_wrap_python_newdist_comparison.csv,
5,183,380,wrap_python_newdist,0.8136,,,,,0.0226,0.3463270264144761,0.3733136397618586,0.276566032002317,0.2507831534234186,0.9206738180495398,4.559508,results/sbm_normalized_wrap_python_newdist_comparison.csv,
8,184,945,wrap_python_newdist,7.6618,,,,,0.2954,0.4291918131542046,0.464232672791505,0.3457168071367513,0.090323225427964,0.993731189445475,4.340899,results/sbm_normalized_wrap_python_newdist_comparison.csv,
5,185,283,wrap_python_newdist,0.4031,,,,,0.0115,0.3496266827997187,0.3820162341946551,0.2819384247803134,0.2659594313691259,0.8780519055753762,4.603926,results/sbm_normalized_wrap_python_newdist_comparison.csv,
6,186,170,wrap_python_newdist,0.1168,,,,,0.0036,0.3468180973409494,0.3835986420003978,0.2858158883979564,0.3400628742151367,0.6684266139066906,5.134387,results/sbm_normalized_wrap_python_newdist_comparison.csv,
3,187,440,wrap_python_newdist,1.3424,,,,,0.0379,0.3734126491888836,0.4077645079067115,0.2942479921462217,0.2736632769957821,0.9860338074623786,4.326891,results/sbm_normalized_wrap_python_newdist_comparison.csv,
4,188,121,wrap_python_newdist,0.0568,,,,,0.0019,0.3236485806790088,0.3665303645223191,0.2699876744875615,0.4383593626362591,0.6781336315905804,5.23452,results/sbm_normalized_wrap_python_newdist_comparison.csv,
7,189,331,wrap_python_newdist,0.5441,,,,,0.0155,0.3634375498925664,0.3898450077668873,0.2955952357022542,0.1968792237785439,0.8008235528923418,4.764406,results/sbm_normalized_wrap_python_newdist_comparison.csv,
4,190,109,wrap_python_newdist,0.0454,,,,,0.0016,0.3299326166040631,0.3769429173780624,0.2737152880236395,0.4222184672554354,0.6597597514697056,5.271387,results/sbm_normalized_wrap_python_newdist_comparison.csv,
3,191,881,wrap_python_newdist,9.3646,,,,,0.3335,0.4537326907634573,0.488813909416521,0.3640482420754925,0.2764389148741913,1.0,4.187814,results/sbm_normalized_wrap_python_newdist_comparison.csv,
3,192,711,wrap_python_newdist,4.9976,,,,,0.135,0.4097833911499707,0.4534215765754906,0.3310100346879986,0.2040369002602085,0.9997979797979798,4.28465,results/sbm_normalized_wrap_python_newdist_comparison.csv,
3,193,246,wrap_python_newdist,0.3191,,,,,0.01,0.3429127358900029,0.3778021150554229,0.2758299734164767,0.3215039465231203,0.9248070919041008,4.492917,results/sbm_normalized_wrap_python_newdist_comparison.csv,
3,194,666,wrap_python_newdist,3.818,,,,,0.1153,0.3973902598444643,0.4432374833416408,0.323482807785881,0.1682718155858188,0.9991919191919192,4.253514,results/sbm_normalized_wrap_python_newdist_comparison.csv,
7,195,686,wrap_python_newdist,3.2584,,,,,0.1962,0.40082083156781,0.4343068366425866,0.3253123285461232,0.1412153328843005,0.9783776540919392,4.379169,results/sbm_normalized_wrap_python_newdist_comparison.csv,
5,196,491,wrap_python_newdist,1.5134,,,,,0.0448,0.3661317511808009,0.4004070127548405,0.2930529684924895,0.2230968462453883,0.9570704520483602,4.447088,results/sbm_normalized_wrap_python_newdist_comparison.csv,
3,197,664,wrap_python_newdist,3.7406,,,,,0.1125,0.4192314454592684,0.4666866977901119,0.3380387603547826,0.1732278527217211,0.9991919191919192,4.255178,results/sbm_normalized_wrap_python_newdist_comparison.csv,
8,198,560,wrap_python_newdist,1.9215,,,,,0.0525,0.3888862946527534,0.422771036452399,0.3117128097892181,0.1128215142122546,0.932818847001468,4.471171,results/sbm_normalized_wrap_python_newdist_comparison.csv,
8,199,266,wrap_python_newdist,0.3148,,,,,0.009,0.3642791815026096,0.3945649337128341,0.2964112028766305,0.2329501245251043,0.7504292392077123,4.892068,results/sbm_normalized_wrap_python_newdist_comparison.csv,
6,0,433,wrap_python,2.4083,,,,,0.03,0.3567394434687849,0.3809194022530403,0.283232144552948,0.1888708608938252,0.9190320729748674,4.54628,results/sbm_normalized_wrap_python_comparison.csv,
3,1,109,wrap_python,0.0572,,,,,0.0022,0.3735795152957732,0.399420807303041,0.3042814612406219,0.2333224502750101,0.7160743766632442,4.830269,results/sbm_normalized_wrap_python_comparison.csv,
6,2,650,wrap_python,3.1757,,,,,0.1527,0.4021639975711316,0.4412711659373677,0.3238737357918027,0.1518843379813105,0.980197897340754,4.329719,results/sbm_normalized_wrap_python_comparison.csv,
8,3,404,wrap_python,0.9732,,,,,0.0234,0.369504273630152,0.3938512262286839,0.2947331297484983,0.1334979521570319,0.8648438985725282,4.621343,results/sbm_normalized_wrap_python_comparison.csv,
6,4,349,wrap_python,0.7124,,,,,0.0174,0.368610478783442,0.3930727109884427,0.294877287550091,0.166307188896135,0.8584205300876119,4.645941,results/sbm_normalized_wrap_python_comparison.csv,
7,5,654,wrap_python,3.1236,,,,,0.0799,0.3959699215787207,0.432158014701627,0.3166868767086165,0.1258824869454848,0.9664564007421144,4.379454,results/sbm_normalized_wrap_python_comparison.csv,
6,6,720,wrap_python,4.0875,,,,,0.192,0.4017168862183773,0.4373570265348952,0.3253326667082519,0.1337500164930314,0.9850505050505048,4.351389,results/sbm_normalized_wrap_python_comparison.csv,
8,7,536,wrap_python,1.9019,,,,,0.046,0.3896700248557514,0.4230217965486454,0.314399045417621,0.1297612605461948,0.9150200386185472,4.50657,results/sbm_normalized_wrap_python_comparison.csv,
3,8,729,wrap_python,5.5657,,,,,0.1443,0.422587900668521,0.4672307632275668,0.3464422824630001,0.1576116748659258,0.9995959595959596,4.173256,results/sbm_normalized_wrap_python_comparison.csv,
5,9,199,wrap_python,0.201,,,,,0.0049,0.3927342429824263,0.4143580775994796,0.3166356098445012,0.1198210470235052,0.7049709660574847,4.850653,results/sbm_normalized_wrap_python_comparison.csv,
3,10,106,wrap_python,0.0537,,,,,0.0015,0.3723872844465219,0.3959989881887492,0.3007500178501966,0.2501477917815874,0.706220280996877,4.856109,results/sbm_normalized_wrap_python_comparison.csv,
6,11,468,wrap_python,1.4415,,,,,0.0353,0.3643848575583844,0.3964269478359423,0.2907269042878061,0.1972970520996081,0.9453955927888176,4.471728,results/sbm_normalized_wrap_python_comparison.csv,
7,12,412,wrap_python,1.0479,,,,,0.0246,0.3656631326787159,0.3861092211404575,0.29049866551494,0.177784217759095,0.8872616811615857,4.5906,results/sbm_normalized_wrap_python_comparison.csv,
7,13,993,wrap_python,10.9973,,,,,0.3337,0.4351552037322619,0.4682593311315646,0.3523469264182486,0.111687189911172,0.9955555555555554,4.274117,results/sbm_normalized_wrap_python_comparison.csv,
8,14,484,wrap_python,1.4735,,,,,0.0358,0.3692405066094344,0.3988620889330281,0.292710931949791,0.1351283680761618,0.90249031420946,4.556241,results/sbm_normalized_wrap_python_comparison.csv,
7,15,488,wrap_python,1.5372,,,,,0.0372,0.3786713674330063,0.4111406925400908,0.303918944081841,0.142426949376222,0.9162051745096658,4.594777,results/sbm_normalized_wrap_python_comparison.csv,
6,16,136,wrap_python,0.0853,,,,,0.0021,0.3433683086377921,0.3830154715218326,0.2810470990900561,0.3643499314302956,0.5471442442035539,5.581672,results/sbm_normalized_wrap_python_comparison.csv,
5,17,335,wrap_python,0.6759,,,,,0.0165,0.3530347151029329,0.3793175000292936,0.2807049430724119,0.2256702678304254,0.9092171527734446,4.523186,results/sbm_normalized_wrap_python_comparison.csv,
7,18,306,wrap_python,0.5236,,,,,0.0124,0.379319545266798,0.4060689513469939,0.3040425073201216,0.1374229945431565,0.81487529414816,4.713163,results/sbm_normalized_wrap_python_comparison.csv,
6,19,859,wrap_python,6.6364,,,,,0.2631,0.4209049823506613,0.4558543443071369,0.3422614262173474,0.1135735325432843,0.9967676767676766,4.328408,results/sbm_normalized_wrap_python_comparison.csv,
4,20,372,wrap_python,0.8974,,,,,0.0225,0.3437593397732176,0.3725402558644295,0.273029850874664,0.2609136769787088,0.9602490505730554,4.453206,results/sbm_normalized_wrap_python_comparison.csv,
6,21,392,wrap_python,0.9471,,,,,0.0226,0.3611593767223393,0.3902266550793927,0.2909798259504037,0.2030754497200906,0.9009761622491606,4.561176,results/sbm_normalized_wrap_python_comparison.csv,
4,22,246,wrap_python,0.346,,,,,0.0084,0.3493555485576457,0.3748819538594977,0.2812718055415089,0.2884997903818945,0.8694445591505794,4.616784,results/sbm_normalized_wrap_python_comparison.csv,
7,23,168,wrap_python,0.1357,,,,,0.0032,0.4027788934345459,0.4346221323396922,0.332970762196273,0.0687186744304537,0.5340927559360086,5.174692,results/sbm_normalized_wrap_python_comparison.csv,
5,24,121,wrap_python,0.0679,,,,,0.0018,0.348026048275974,0.3865361297410091,0.2868670086948092,0.3916810495256735,0.6572873791661544,5.411555,results/sbm_normalized_wrap_python_comparison.csv,
4,25,612,wrap_python,3.0645,,,,,0.0789,0.3814842358519965,0.4301579752529313,0.3057182956328159,0.1755082601786493,0.9983838383838384,4.32973,results/sbm_normalized_wrap_python_comparison.csv,
3,26,752,wrap_python,5.64,,,,,0.1548,0.4409839669318776,0.4758520900704608,0.3511553132868391,0.2710378385577561,0.998989898989899,4.145164,results/sbm_normalized_wrap_python_comparison.csv,
6,27,216,wrap_python,0.2369,,,,,0.0057,0.3972508778027415,0.4223513679157037,0.3253115477761468,0.0974067505707727,0.6197746719087418,5.031701,results/sbm_normalized_wrap_python_comparison.csv,
8,28,282,wrap_python,0.4214,,,,,0.0102,0.3938761378592812,0.4137138947356139,0.3170865487268112,0.070844604264281,0.7078191360455682,4.852888,results/sbm_normalized_wrap_python_comparison.csv,
7,29,170,wrap_python,0.1369,,,,,0.0032,0.3649131840033833,0.4006912083107768,0.2997953401682425,0.2707526677797446,0.5715502595895057,5.36667,results/sbm_normalized_wrap_python_comparison.csv,
8,30,253,wrap_python,0.331,,,,,0.0077,0.3964264035902111,0.4201775454693355,0.3223050723136136,0.0852261189388723,0.6698235771784329,4.918997,results/sbm_normalized_wrap_python_comparison.csv,
6,31,123,wrap_python,0.069,,,,,0.0017,0.3592099110693814,0.3959831429432051,0.2968847140182932,0.3222243084522335,0.5718121411131777,5.505678,results/sbm_normalized_wrap_python_comparison.csv,
8,32,198,wrap_python,0.1909,,,,,0.0044,0.4106704819619522,0.4390529926455435,0.3373668972072912,0.0311110993662981,0.5305947704287067,5.144596,results/sbm_normalized_wrap_python_comparison.csv,
7,33,158,wrap_python,0.116,,,,,0.0029,0.3510906293696925,0.3909331148817111,0.2883303109882219,0.3082456681548101,0.5395405484384238,5.482749,results/sbm_normalized_wrap_python_comparison.csv,
6,34,231,wrap_python,0.2759,,,,,0.0065,0.3817479065257074,0.4022479426233857,0.3076850451983904,0.1502005792964167,0.7297249898657108,4.8456,results/sbm_normalized_wrap_python_comparison.csv,
7,35,425,wrap_python,1.1461,,,,,0.0267,0.3621211435913103,0.3862578728003646,0.288469841805417,0.1530975715244953,0.8983349878746936,4.560263,results/sbm_normalized_wrap_python_comparison.csv,
5,36,275,wrap_python,0.4286,,,,,0.0102,0.3702714071586378,0.3966182132200621,0.2971862192141539,0.180072372949836,0.8338680227035736,4.671183,results/sbm_normalized_wrap_python_comparison.csv,
3,37,316,wrap_python,0.6646,,,,,0.0165,0.3473260685829885,0.3795402464544484,0.2737350419836524,0.2701371220345567,0.9682102531734338,4.402076,results/sbm_normalized_wrap_python_comparison.csv,
5,38,417,wrap_python,1.1335,,,,,0.0274,0.3533787608550283,0.3843831258895567,0.2801558990396941,0.2374932136084285,0.9265052979494298,4.516433,results/sbm_normalized_wrap_python_comparison.csv,
3,39,889,wrap_python,9.1804,,,,,0.329,0.4152832443395906,0.4585599781906559,0.3369338443541235,0.1877831306295883,1.0,4.30368,results/sbm_normalized_wrap_python_comparison.csv,
5,40,572,wrap_python,2.4408,,,,,0.061,0.3733763887549099,0.412098827505548,0.3002815719634416,0.1860786696953924,0.9810101010101008,4.389895,results/sbm_normalized_wrap_python_comparison.csv,
4,41,338,wrap_python,0.7218,,,,,0.0175,0.3482650746166832,0.3723058438697224,0.2744942126715365,0.2788342891657701,0.9334185509899195,4.498211,results/sbm_normalized_wrap_python_comparison.csv,
4,42,259,wrap_python,0.3896,,,,,0.0094,0.3508619330210906,0.3758457848858597,0.2808459952900101,0.288659760776142,0.8839453999403105,4.578936,results/sbm_normalized_wrap_python_comparison.csv,
8,43,514,wrap_python,1.7306,,,,,0.0413,0.3762750960888102,0.4088092888234562,0.3021860142026554,0.1124610346459778,0.9238810843138832,4.504797,results/sbm_normalized_wrap_python_comparison.csv,
3,44,130,wrap_python,0.0829,,,,,0.0022,0.3645600841114322,0.393458075275654,0.2974252611653589,0.2683832722468026,0.7514906554286123,4.782502,results/sbm_normalized_wrap_python_comparison.csv,
7,45,846,wrap_python,5.9922,,,,,0.1583,0.4137727786355568,0.4449749342276687,0.3332178869098594,0.1137054437406389,0.9846464646464642,4.326014,results/sbm_normalized_wrap_python_comparison.csv,
3,46,103,wrap_python,0.0509,,,,,0.0015,0.3806222787998414,0.399337763413933,0.3065720396609872,0.206966706012439,0.7002120828439153,4.848716,results/sbm_normalized_wrap_python_comparison.csv,
7,47,957,wrap_python,8.4462,,,,,0.3175,0.425931983719892,0.4654181319488946,0.3458416304695769,0.0961982926447737,0.991919191919192,4.312062,results/sbm_normalized_wrap_python_comparison.csv,
6,48,140,wrap_python,0.0926,,,,,0.0023,0.3644492089364468,0.3999994945790883,0.2995857886602756,0.3165424228626591,0.6137121773282849,5.442263,results/sbm_normalized_wrap_python_comparison.csv,
5,49,776,wrap_python,5.2319,,,,,0.1383,0.4199681149429263,0.4579691962559297,0.3417386639154452,0.1263769862875741,0.9947474747474746,4.292367,results/sbm_normalized_wrap_python_comparison.csv,
4,50,301,wrap_python,0.5403,,,,,0.0133,0.3463033229034289,0.3735778650692576,0.276230823095061,0.2775023482528385,0.9088015939143592,4.528668,results/sbm_normalized_wrap_python_comparison.csv,
