epsilon,eps_actual,graph_type,exp_idx,n,method,t_embed,r0_fit,r1_fit,n_iter,termination_reason,t_spd,stress,pointwise_stress,distortion,sgs,np_score,alpha,source_shard,theta_fit
0.16,0.16,euclidean,27,367,wrap_typescript,11.5723,,,,,0.0213,0.1263937063153689,0.1436682173997726,0.0920297166597582,0.9600562237562552,0.9452737663029496,12.363841,results/grg_normalized_wrap_typescript_comparison.csv,
0.16,0.16,euclidean,28,198,wrap_typescript,2.4498,,,,,0.0053,0.1781639072379587,0.166071627164559,0.121678164955088,0.9222941576636778,0.927994831807593,12.887739,results/grg_normalized_wrap_typescript_comparison.csv,
0.28,0.28,toroidal,29,441,wrap_typescript,18.0948,,,,,0.0748,0.1762261063206794,0.2255996405201188,0.1529037583392356,0.8469300945945454,0.9605600590375042,4.771798,results/grg_normalized_wrap_typescript_comparison.csv,
0.34,0.34,euclidean,30,164,wrap_typescript,1.4936,,,,,0.0073,0.1642168288650057,0.2249500116484951,0.1421457411681859,0.9306661146129488,0.9556344109328396,6.129672,results/grg_normalized_wrap_typescript_comparison.csv,
0.1,0.12,toroidal,31,165,wrap_typescript,1.5146,,,,,0.0033,0.1723168761011227,0.1655863992168015,0.1244605097657461,0.8797249266933911,0.8935318962083667,13.09906,results/grg_normalized_wrap_typescript_comparison.csv,
0.34,0.34,euclidean,32,180,wrap_typescript,1.853,,,,,0.0088,0.1584733231727166,0.2210317013155471,0.1376774811300846,0.9324041949989512,0.9591346406141568,6.106456,results/grg_normalized_wrap_typescript_comparison.csv,
0.16,0.16,euclidean,33,154,wrap_typescript,1.3067,,,,,0.003,0.1528467089003875,0.1549230352216927,0.1104574539227158,0.9457158871844772,0.9275994963501172,13.763669,results/grg_normalized_wrap_typescript_comparison.csv,
0.22,0.22,toroidal,34,654,wrap_typescript,51.809,,,,,0.1472,0.1413205683804902,0.1899916734873606,0.1221153237222504,0.9158001231632472,0.9276274186625888,5.863998,results/grg_normalized_wrap_typescript_comparison.csv,
0.22,0.22,euclidean,35,695,wrap_typescript,61.5033,,,,,0.2709,0.1649849594024063,0.1884656548447913,0.1270961100290575,0.9268554473307904,0.9607661939726948,8.34848,results/grg_normalized_wrap_typescript_comparison.csv,
0.34,0.34,toroidal,36,135,wrap_typescript,0.9884,,,,,0.0056,0.1854266387885448,0.2336585087378206,0.1602852856001645,0.8407014973844855,0.9921310314687684,4.164775,results/grg_normalized_wrap_typescript_comparison.csv,
0.22,0.22,toroidal,37,275,wrap_typescript,5.1749,,,,,0.0168,0.1350480743521682,0.1815969324018938,0.1173191394914509,0.9150931074278144,0.9107851274985436,6.035941,results/grg_normalized_wrap_typescript_comparison.csv,
0.22,0.22,toroidal,38,107,wrap_typescript,0.6229,,,,,0.0022,0.2790817054731084,0.292801574518968,0.2148453291996933,0.6357888594920121,0.6032591381216454,6.190135,results/grg_normalized_wrap_typescript_comparison.csv,
0.16,0.16,toroidal,39,111,wrap_typescript,0.6587,,,,,0.0019,0.1409675276016896,0.1558823275523044,0.1098441541652968,0.9022278743611368,0.860996701784915,9.164335,results/grg_normalized_wrap_typescript_comparison.csv,
0.28,0.28,euclidean,40,503,wrap_typescript,25.354,,,,,0.089,0.1607019784901047,0.2053870017622255,0.1380186785946036,0.9291789053536008,0.958495177021782,7.188048,results/grg_normalized_wrap_typescript_comparison.csv,
0.34,0.34,toroidal,41,188,wrap_typescript,2.0648,,,,,0.012,0.1902257270117537,0.2407538205521546,0.1641137939252204,0.8442961303196584,0.9961176778246772,4.148308,results/grg_normalized_wrap_typescript_comparison.csv,
0.1,0.1,euclidean,42,599,wrap_typescript,40.1576,,,,,0.0466,0.1488998049913049,0.1350779673027637,0.1002011351405387,0.9333222973103956,0.949713342213342,19.000346,results/grg_normalized_wrap_typescript_comparison.csv,
0.16,0.16,toroidal,43,189,wrap_typescript,2.04,,,,,0.0053,0.1635028190550279,0.177048452085145,0.1231053940848009,0.8682992248204642,0.7940230814720506,8.495341,results/grg_normalized_wrap_typescript_comparison.csv,
0.34,0.34,euclidean,44,613,wrap_typescript,43.811,,,,,0.2999,0.1619914645514958,0.232428276183026,0.1424599849769276,0.9307166586185271,0.953267889045347,6.040947,results/grg_normalized_wrap_typescript_comparison.csv,
0.4,0.4,toroidal,45,238,wrap_typescript,3.6051,,,,,0.0261,0.3063880649682289,0.3456620327909401,0.2413801135480868,0.6486568642924082,1.0,4.258069,results/grg_normalized_wrap_typescript_comparison.csv,
0.34,0.34,euclidean,46,691,wrap_typescript,60.9768,,,,,0.3837,0.1686090141247692,0.236436871374971,0.1472097297271576,0.9236527232828574,0.9517822214294196,6.083729,results/grg_normalized_wrap_typescript_comparison.csv,
0.34,0.34,euclidean,47,374,wrap_typescript,11.7723,,,,,0.0506,0.1668269327936417,0.2327428661163479,0.1469972102982724,0.9254822053428184,0.971023455105711,6.077145,results/grg_normalized_wrap_typescript_comparison.csv,
0.34,0.34,toroidal,48,294,wrap_typescript,6.2674,,,,,0.0347,0.1908419388533735,0.2396982248232834,0.1643844966995452,0.8397453812019774,0.9969405805902488,4.112222,results/grg_normalized_wrap_typescript_comparison.csv,
0.16,0.16,euclidean,49,242,wrap_typescript,3.792,,,,,0.0084,0.1675765958105384,0.1590031678914417,0.1138475667346018,0.9338748449178914,0.9446750521014438,12.585816,results/grg_normalized_wrap_typescript_comparison.csv,
0.22,0.22,toroidal,50,597,wrap_typescript,40.1841,,,,,0.1141,0.1413904104024272,0.1878279426606018,0.1233419446514612,0.913732354501631,0.9138532464450664,5.903767,results/grg_normalized_wrap_typescript_comparison.csv,
0.4,0.4,euclidean,51,109,wrap_typescript,0.6431,,,,,0.0032,0.2015074536988585,0.2462810410603002,0.1752817406421233,0.8586745180357341,0.8163308462195513,5.372308,results/grg_normalized_wrap_typescript_comparison.csv,
0.16,0.176,toroidal,52,142,wrap_typescript,1.0357,,,,,0.0031,0.4261278619765708,0.3688008777284257,0.3174682281355465,0.1348950554507845,0.3410869127647671,7.235697,results/grg_normalized_wrap_typescript_comparison.csv,
0.1,0.1,euclidean,53,544,wrap_typescript,31.0289,,,,,0.0401,0.2451075983635164,0.1837949461160547,0.1547612811338609,0.8476314976714167,0.9789146880055972,19.780777,results/grg_normalized_wrap_typescript_comparison.csv,
0.22,0.22,toroidal,54,664,wrap_typescript,55.6361,,,,,0.2679,0.1442705100325736,0.1921528373159195,0.1255075298420704,0.9110357176484404,0.9215974896600372,5.883666,results/grg_normalized_wrap_typescript_comparison.csv,
0.22,0.22,euclidean,55,169,wrap_typescript,1.7037,,,,,0.0052,0.1917986867045373,0.195277306818351,0.1395826112496717,0.9066204961541874,0.9247227595796929,8.568182,results/grg_normalized_wrap_typescript_comparison.csv,
0.22,0.22,euclidean,56,993,wrap_typescript,168.3698,,,,,0.5175,0.1730906179401057,0.1920519209898439,0.1309277375169927,0.9098710926106148,0.955225250758478,8.320221,results/grg_normalized_wrap_typescript_comparison.csv,
0.1,0.16,euclidean,57,147,wrap_typescript,1.2016,,,,,0.0032,0.2432999961620499,0.2130643122181943,0.1730289928623557,0.8392273554398952,0.9233902105479908,13.433701,results/grg_normalized_wrap_typescript_comparison.csv,
0.34,0.34,euclidean,58,430,wrap_typescript,17.0404,,,,,0.072,0.1654617604130134,0.2303013226093914,0.1433872028178731,0.9236559367360055,0.9538325586669308,6.066644,results/grg_normalized_wrap_typescript_comparison.csv,
0.1,0.1,toroidal,59,208,wrap_typescript,2.842,,,,,0.0046,0.2149276288666193,0.1934263652281061,0.1486834933247144,0.8097754848130376,0.9101068404098704,16.589851,results/grg_normalized_wrap_typescript_comparison.csv,
0.16,0.16,toroidal,60,477,wrap_typescript,21.9148,,,,,0.0434,0.4265615508251387,0.3599435396695215,0.3159380953785787,0.1051770431585367,0.3361216714334943,7.275749,results/grg_normalized_wrap_typescript_comparison.csv,
0.28,0.28,euclidean,61,803,wrap_typescript,92.5924,,,,,0.4427,0.1592670370142178,0.2077298458322269,0.1379848057383039,0.930148024082288,0.9518123432432828,7.030421,results/grg_normalized_wrap_typescript_comparison.csv,
0.4,0.4,euclidean,62,188,wrap_typescript,2.1374,,,,,0.0128,0.1990657454836007,0.254289494367526,0.1744079711524088,0.8763988134398397,0.871812547368489,5.195735,results/grg_normalized_wrap_typescript_comparison.csv,
0.34,0.34,euclidean,63,850,wrap_typescript,109.5178,,,,,0.6074,0.1617389417272008,0.2278015842901961,0.1394656263411283,0.926841666997352,0.9413016222989754,6.099026,results/grg_normalized_wrap_typescript_comparison.csv,
0.1,0.1,toroidal,64,238,wrap_typescript,3.7879,,,,,0.0067,0.1780703521272199,0.1671922166993127,0.125559717156345,0.8538730753194925,0.8703445165945166,15.870349,results/grg_normalized_wrap_typescript_comparison.csv,
0.4,0.4,euclidean,65,119,wrap_typescript,0.7809,,,,,0.0042,0.2013727180101967,0.2519925043288202,0.1777724506044968,0.877620896807439,0.8793874750285826,5.194532,results/grg_normalized_wrap_typescript_comparison.csv,
0.4,0.4,euclidean,66,907,wrap_typescript,132.2538,,,,,0.9615,0.2682025429098283,0.3551577728108502,0.235801043178107,0.7957291400053181,0.90072622538812,5.130133,results/grg_normalized_wrap_typescript_comparison.csv,
0.28,0.28,toroidal,67,468,wrap_typescript,21.4631,,,,,0.0914,0.171807669056877,0.2214778579796016,0.1496409320729382,0.8475905327188752,0.9596501112756683,4.776065,results/grg_normalized_wrap_typescript_comparison.csv,
0.4,0.4,euclidean,68,239,wrap_typescript,3.9177,,,,,0.0201,0.2052203319653329,0.2566726313550759,0.1791874938720915,0.8585968452545313,0.8319849778617626,5.233573,results/grg_normalized_wrap_typescript_comparison.csv,
0.28,0.28,euclidean,69,110,wrap_typescript,0.659,,,,,0.0026,0.1623904133210691,0.1963067466270463,0.1340356822415459,0.9308486844626712,0.9454552175739936,7.270612,results/grg_normalized_wrap_typescript_comparison.csv,
0.28,0.28,toroidal,70,516,wrap_typescript,28.529,,,,,0.1157,0.1777887498055171,0.2300620320047151,0.155055105394695,0.8412932457920479,0.9553589681241133,4.77174,results/grg_normalized_wrap_typescript_comparison.csv,
0.22,0.22,euclidean,71,817,wrap_typescript,97.7362,,,,,0.3474,0.1558335758814424,0.18702366269759,0.1199548292992469,0.9340476596034806,0.9633677010337036,8.287294,results/grg_normalized_wrap_typescript_comparison.csv,
0.1,0.11,toroidal,72,182,wrap_typescript,1.9161,,,,,0.0041,0.220596559964799,0.2146245687024917,0.1639287767937113,0.8301141167055623,0.8617362328074399,16.453306,results/grg_normalized_wrap_typescript_comparison.csv,
0.1,0.1,toroidal,73,523,wrap_typescript,28.894,,,,,0.0381,0.4306291090392101,0.3507615172517849,0.3158235852462684,0.1040007103022315,0.3590812106709941,11.907569,results/grg_normalized_wrap_typescript_comparison.csv,
0.34,0.34,euclidean,74,545,wrap_typescript,32.1189,,,,,0.1478,0.1693561616243626,0.2348475618024181,0.1466154985568929,0.9234243914782811,0.950477117781527,6.065305,results/grg_normalized_wrap_typescript_comparison.csv,
0.34,0.34,toroidal,75,389,wrap_typescript,12.9726,,,,,0.1655,0.1897664791113257,0.2412865993637123,0.162609032465877,0.8322004021747221,0.9979542669951657,4.134311,results/grg_normalized_wrap_typescript_comparison.csv,
0.22,0.22,toroidal,76,226,wrap_typescript,3.5515,,,,,0.0106,0.137694443426512,0.1816916165436335,0.119253917665145,0.9134249697269012,0.8928368400607745,6.098839,results/grg_normalized_wrap_typescript_comparison.csv,
0.22,0.22,toroidal,77,181,wrap_typescript,1.8781,,,,,0.0067,0.1353201873643011,0.1808991255604637,0.1175033584552239,0.9162011211369446,0.8955485674404904,6.122783,results/grg_normalized_wrap_typescript_comparison.csv,
0.22,0.22,euclidean,78,116,wrap_typescript,0.7292,,,,,0.0025,0.1488134407527684,0.1705678713682006,0.1158711177229806,0.9521911528556156,0.9371000312487596,9.272752,results/grg_normalized_wrap_typescript_comparison.csv,
0.22,0.22,euclidean,79,327,wrap_typescript,8.369,,,,,0.0234,0.1341370322820978,0.1732923059490498,0.1122929460442952,0.9566572150215112,0.96568692171639,9.114914,results/grg_normalized_wrap_typescript_comparison.csv,
0.34,0.34,euclidean,80,641,wrap_typescript,49.6932,,,,,0.3282,0.1672353253754856,0.2377941761871182,0.1458666452723213,0.9241596045534416,0.9557022312641508,6.109975,results/grg_normalized_wrap_typescript_comparison.csv,
0.1,0.1,euclidean,81,304,wrap_typescript,6.8552,,,,,0.0102,0.1790527211515525,0.1506962588836102,0.1146764246468667,0.9354304174228716,0.9624183336304546,22.457398,results/grg_normalized_wrap_typescript_comparison.csv,
0.22,0.22,toroidal,82,503,wrap_typescript,25.5538,,,,,0.0757,0.1402098970741461,0.1847638353154014,0.1219400963521615,0.9160482094431248,0.9216052549702382,5.908038,results/grg_normalized_wrap_typescript_comparison.csv,
0.34,0.34,toroidal,83,191,wrap_typescript,2.1156,,,,,0.0124,0.1886846126225599,0.2392551593515936,0.1630971909068533,0.8413375151432457,0.9944695390417528,4.155784,results/grg_normalized_wrap_typescript_comparison.csv,
0.4,0.4,euclidean,84,210,wrap_typescript,2.7202,,,,,0.0155,0.2100439790828407,0.2600700341222659,0.1836330691948152,0.8706379493079127,0.8848342779090091,5.188019,results/grg_normalized_wrap_typescript_comparison.csv,
0.28,0.28,euclidean,85,217,wrap_typescript,3.0679,,,,,0.0102,0.162556464564799,0.2011109151384341,0.1365893877910566,0.923283805002238,0.947616037338426,7.338152,results/grg_normalized_wrap_typescript_comparison.csv,
0.22,0.22,euclidean,86,110,wrap_typescript,0.6557,,,,,0.0022,0.3047048481411997,0.2617206507390154,0.2131357242325666,0.7191743618554087,0.8101320943035291,9.28676,results/grg_normalized_wrap_typescript_comparison.csv,
0.4,0.4,toroidal,87,719,wrap_typescript,69.3456,,,,,0.6519,0.3803573689226487,0.4652408854918655,0.312303603792149,0.5566848956862792,1.0,3.862952,results/grg_normalized_wrap_typescript_comparison.csv,
0.4,0.4,toroidal,88,106,wrap_typescript,0.6299,,,,,0.0042,0.312797827458973,0.3720823011100398,0.2582229541630656,0.6120741264913254,1.0,4.129869,results/grg_normalized_wrap_typescript_comparison.csv,
0.1,0.12,euclidean,89,266,wrap_typescript,4.7296,,,,,0.0087,0.1091518382104972,0.1205296284355309,0.0786675901307411,0.9803477585047184,0.9115527981904272,17.464762,results/grg_normalized_wrap_typescript_comparison.csv,
0.22,0.22,euclidean,90,408,wrap_typescript,14.7197,,,,,0.0378,0.1782754150747242,0.1874641119323765,0.1350459021593741,0.9002223452234747,0.9512327748959132,8.544134,results/grg_normalized_wrap_typescript_comparison.csv,
0.28,0.28,euclidean,91,592,wrap_typescript,40.3161,,,,,0.1364,0.2334177575843201,0.246726398692019,0.177299093761241,0.799040915299497,0.8083946117671613,6.53627,results/grg_normalized_wrap_typescript_comparison.csv,
0.4,0.4,euclidean,92,359,wrap_typescript,10.6316,,,,,0.1485,0.2406076407606976,0.2736696914108218,0.1987886197240758,0.8110130213486745,0.8193591311326435,5.269205,results/grg_normalized_wrap_typescript_comparison.csv,
0.22,0.22,toroidal,93,100,wrap_typescript,0.5605,,,,,0.002,0.1341116348533467,0.1775410722135002,0.114672461517184,0.9225436944492584,0.8899832117434022,6.492801,results/grg_normalized_wrap_typescript_comparison.csv,
0.34,0.34,euclidean,94,466,wrap_typescript,21.2216,,,,,0.0908,0.1604269634598113,0.2285180483472511,0.1398620501203479,0.9309627124914176,0.9523915944238752,6.063415,results/grg_normalized_wrap_typescript_comparison.csv,
0.34,0.34,euclidean,95,754,wrap_typescript,78.9929,,,,,0.4585,0.1678158404257297,0.2321693091470326,0.1450488934025609,0.919235986690851,0.9304949508299852,6.03347,results/grg_normalized_wrap_typescript_comparison.csv,
0.28,0.28,euclidean,96,310,wrap_typescript,7.2055,,,,,0.0257,0.1520616026948757,0.2022411546812987,0.133742227575538,0.9376365600317136,0.9663273984724392,7.080427,results/grg_normalized_wrap_typescript_comparison.csv,
0.22,0.22,euclidean,97,392,wrap_typescript,13.2922,,,,,0.0344,0.1669329496096049,0.1868552561854314,0.1279164755636768,0.9255721008903672,0.9478608783423772,8.362863,results/grg_normalized_wrap_typescript_comparison.csv,
0.4,0.4,toroidal,98,472,wrap_typescript,21.483,,,,,0.2759,0.3778638511685876,0.4472330175436101,0.303878012631209,0.5221318883941173,1.0,3.989613,results/grg_normalized_wrap_typescript_comparison.csv,
0.1,0.1,toroidal,99,734,wrap_typescript,70.4801,,,,,0.0817,0.4286523927765192,0.3508687174237068,0.3163515163552736,0.1119250094605557,0.370867341497736,11.547089,results/grg_normalized_wrap_typescript_comparison.csv,
0.16,0.16,euclidean,100,431,wrap_typescript,16.9924,,,,,0.0328,0.1505304245918834,0.1575730307692509,0.1087988198538895,0.9517755527075796,0.9556565496887716,11.390596,results/grg_normalized_wrap_typescript_comparison.csv,
0.28,0.28,euclidean,101,196,wrap_typescript,2.5307,,,,,0.0094,0.1582264727299506,0.200831318795942,0.1350330289087523,0.933038788082624,0.9640512570431362,7.198896,results/grg_normalized_wrap_typescript_comparison.csv,
0.4,0.4,toroidal,102,194,wrap_typescript,2.3602,,,,,0.017,0.2834458448207118,0.3368597621249977,0.2326707857743625,0.7094429331689236,1.0,4.182101,results/grg_normalized_wrap_typescript_comparison.csv,
0.28,0.28,euclidean,103,229,wrap_typescript,3.4415,,,,,0.0125,0.1595560076159819,0.1994575100947571,0.1349898706809157,0.9285245609769032,0.958520073695272,7.197824,results/grg_normalized_wrap_typescript_comparison.csv,
0.28,0.28,toroidal,104,111,wrap_typescript,0.6681,,,,,0.003,0.1781437302002158,0.2182162693084784,0.1530346476418889,0.8450011080161222,0.9092557577792272,4.928459,results/grg_normalized_wrap_typescript_comparison.csv,
0.16,0.16,euclidean,105,791,wrap_typescript,87.2787,,,,,0.1405,0.1572711111648011,0.166309135965028,0.1181994890116035,0.9210103683332468,0.9699432068537024,11.667624,results/grg_normalized_wrap_typescript_comparison.csv,
0.28,0.28,euclidean,106,807,wrap_typescript,94.4183,,,,,0.4413,0.209333764433413,0.232536257586339,0.1608102199742127,0.8687525170529968,0.8553098509688754,6.445092,results/grg_normalized_wrap_typescript_comparison.csv,
0.1,0.1,euclidean,107,578,wrap_typescript,36.6086,,,,,0.0434,0.1480481316565238,0.1331492530840134,0.0982609573381262,0.9356007019158268,0.9354606525225716,18.98125,results/grg_normalized_wrap_typescript_comparison.csv,
0.22,0.22,toroidal,108,251,wrap_typescript,4.5632,,,,,0.0135,0.136640450110071,0.1816952562785795,0.1184722810245688,0.9118680911687694,0.8999163896192789,6.054883,results/grg_normalized_wrap_typescript_comparison.csv,
0.4,0.4,euclidean,109,657,wrap_typescript,54.2339,,,,,0.4096,0.2642611675475338,0.3408473272481145,0.2298862002965758,0.7860771124637019,0.8818612464417676,5.174459,results/grg_normalized_wrap_typescript_comparison.csv,
0.22,0.22,toroidal,110,166,wrap_typescript,1.5836,,,,,0.0056,0.1414630975251817,0.1818777267048421,0.1212822387840695,0.9030339197544198,0.8621877691630228,6.176904,results/grg_normalized_wrap_typescript_comparison.csv,
